date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:23	631/631	---M-Z	200	added ('OK')	image/svg+xml	etag:%22277-69e88bfc-a7a129cabe46bb70;gz%22	https://themes.aksharwebtech.com/restrova/assets/images/arrow-white.svg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/arrow-white.svg	(from https://themes.aksharwebtech.com/restrova/assets/css/style.css)
13:29:24	110683/110683	U-----	200	untouched ('')	image/jpeg	etag:%221b05b-69e88c00-6548484c5c9f0938;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/menu/vanilla-panna-cotta.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/menu/vanilla-panna-cotta.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:24	110187/110187	---M--	200	added ('OK')	image/jpeg	etag:%221ae6b-69e88bfd-37711f5af288c615;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/page-banner.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/page-banner.jpg	(from https://themes.aksharwebtech.com/restrova/assets/css/style.css)
13:29:24	162523/162523	U-----	200	untouched ('')	image/jpeg	etag:%2227adb-69e88c00-5e4d1520b2a1897;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/menu/burrata-classica.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/menu/burrata-classica.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:27	421675/421675	---M--	200	added ('OK')	image/jpeg	etag:%2266f2b-69e88bfd-8e0fbd25edc22587;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/reservation.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/reservation.jpg	(from https://themes.aksharwebtech.com/restrova/assets/css/style.css)
13:29:31	63272/63272	U-----	200	untouched ('')	image/png	etag:%22f728-69e88c01-b82c46cd3796ac85;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/tomato.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/tomato.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:31	34162/34162	U-----	200	untouched ('')	image/png	etag:%228572-69e88c01-64796d25b1be9bb6;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/red-chilli.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/red-chilli.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:31	267843/267843	U-----	200	untouched ('')	image/png	etag:%2241643-69e88c01-edaeb0b255b25f17;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/basil-leaf.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/basil-leaf.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:31	244807/244807	U-----	200	untouched ('')	image/png	etag:%223bc47-69e88c01-9e24caa0daeb7017;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/mushroom.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/mushroom.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:31	132308/132308	U-----	200	untouched ('')	image/png	etag:%22204d4-69e88c01-a9286ee77aea5594;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/sliced-onion.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/sliced-onion.png	(from https://themes.aksharwebtech.com/restrova/index.html)
